,name,id,popularity,genres,followers,image_url
2108,Zemas,3Tp3G4BeURzJQdz5WuA2Dk,0,None,47,https://i.scdn.co/image/ab67616d0000b27324a5a2b0fa0a03e7b93cd782
2109,JENNIE KAY,5a3q9XfnsYsCrFno7Pgfzt,0,None,18,https://i.scdn.co/image/ab67616d0000b273c68625ba2bdaeceaa4b77157
2110,Cam The Wizzard,1ecrAsmaU9uBOFTOMHePdj,0,None,204,https://i.scdn.co/image/ab67616d0000b2739f7c4439ee06a12a16620039
2111,Tactmatic,2dbt0WnE1cGq4RgSgiATb3,0,tamil hip hop,54,https://i.scdn.co/image/ab67616d0000b2734f8e40375ef648ff04854283
2112,Kadence,3uXlXzFPYMuCcXMuwn7X5M,0,None,171,https://i.scdn.co/image/ab6761610000e5eb0ac9d31ebf7b1c36796c538b
2113,Vonny Del Fresco,1TltAS03bQapmKVDA9pNLv,0,None,36,
2114,Святой Патрик,6C7Ux7kjcgGZApwOPlYzN5,0,None,0,
2115,MALiA THE MODEL,4ZzhpprXDYUZuxaY5A7kck,0,None,115,https://i.scdn.co/image/ab6761610000e5eb058eb1c8c016e08f1a3d6f8b
2116,Oflyt,2GkHU3q0JGLAHx4fIpUZr0,0,None,10,
2117,Cab,4SIilF0jRmvr4CAbjWCSiG,0,None,24,
2118,Big Sesarts,1sZcDmRf6H1RRy8x2ccyQZ,0,None,2,
2119,Ankit Pawar,4xcXdtXdP0RrPpctzdNewb,0,None,0,https://i.scdn.co/image/ab67616d0000b27380631bf61fc117519cadebac
2120,Abhigyan Lekharu,1eBUhFLzKB8oZZxcPwMYj6,0,None,48,https://i.scdn.co/image/ab6761610000e5ebb68f30d35bd38056c8272f1b
2121,Owen奧雲OCS,3mrzsT88XvaVCXPe3i9nDB,0,None,369,
2122,LilMani,776vDaq4dPUCiUishVRjAJ,0,None,111,https://i.scdn.co/image/ab6761610000e5eb2fca17f884ee41727e20acee
2123,25tolyf,1n40hohCC8Cb6aac7fwCkQ,0,None,0,
2124,Hasselbacken,4cU7tvFRNqhgIlepjeHqjW,0,None,105,https://i.scdn.co/image/ab6761610000e5eb015ee028f2eb341ba93339d7
2125,Aubrey The Menace,2Qtkatzq4BKELT7JH9NLqj,0,None,205,https://i.scdn.co/image/ab6761610000e5ebb1145505a545957f01c86a21
2126,17KAE,1aMZagB9wrjahwogtQxz8Z,0,None,79,https://i.scdn.co/image/ab6761610000e5eb6cd39e97de7d41a89d6a9640
2127,Maniak Dre,1OJDW3FWMkMoIpYNWHFjlV,0,None,161,
2128,MC Quin,74imuV53pUfDtE8akMMqcV,0,None,64,https://i.scdn.co/image/ab67616d0000b27370554fb72f8d3302363efc57
2129,Jourdan Pierre Blair,2wkwtTciYNHH9DGu9CIAQQ,0,None,2,
2130,lagr,2cNB1RJLyBKUG2EtEaIaLO,0,None,23,https://i.scdn.co/image/ab6761610000e5eb922472e8b81bd38c92204f5a
2131,Spy Coastal,6fIQEDGycqVwBy5NmzGANm,0,None,7,https://i.scdn.co/image/ab67616d0000b273358511af5b9ebb6957cac155
2132,De Nihilisten (feat. DJ Splinta),1wSwOOxnvGiSD7cfiudBhE,0,None,24,
2133,Cap Drive Montana,6jXgtDQLqKPWvA1VOAb268,0,None,1036,https://i.scdn.co/image/ab6761610000e5eb21909d8a097e2c3920fcb1e1
2134,Lina Luangrath,4QWFDeDp3XKA8SCsU4B0ac,0,None,16,https://i.scdn.co/image/ab67616d0000b2736f058f3a9cab78ad5c58a39e
2135,Yagah El Hendrix,1OmSERASXYRuBUR3cmpoZ2,0,None,30,https://i.scdn.co/image/ab67616d0000b273ec9111a6c40d83982d641821
2136,Trill Loc,5CrPGWSThwBGfrGX4S0Izk,0,None,30,
2137,Common Knowledge,74zlTVwG1bOAorKGfzfAvd,0,None,87,https://i.scdn.co/image/ab6761610000e5eb66363e36174f5a2340d54fe4
2138,Uzzial Halalyahu,0618hQUjh6ijhr3YOGkcky,0,None,55,
2139,JT Nur,6bh0FVwP8bhaPcHkZFiCOm,0,None,42,https://i.scdn.co/image/ab6761610000e5eb753525b51c6886c14a15d077
2140,Thola,3UD6eHLd1vpYhbd8YNMRcG,0,None,429,
2141,YungRambo,4IWQJdWja71Du8m3nv1taQ,0,None,10,
2142,P44,3Ubr5phORvp96SZRRZlTEz,0,None,12,
2143,BabZo,6Tz8DaQcujO9vIGIdY1mNx,0,None,0,
2144,Darcy Muhoza,5CUER7MIrrEe5dGxknTYtZ,0,None,99,https://i.scdn.co/image/ab6761610000e5ebe240f384c59b23102715b4f7
2145,Y-Love & Yuri Lane,25Hq37vj9HGSBhH5aef6o4,0,None,42,https://i.scdn.co/image/ab67616d0000b273a965f3270ab25da8c569f569
2146,Ynbic Mooder,4cExFifby0tdEPBGRAVqrX,0,None,760,https://i.scdn.co/image/ab6761610000e5eb2d32aba4cf7e45ef51129646
2147,3 Knights,1JdoSaggUnm5gK59t6lt9a,0,hardcore hip hop,234,https://i.scdn.co/image/ab67616d0000b27301fedb4ba8011aa5424efb29
2148,HALFSMOKED,0tVxdyfdMDTmCyMvvlzg6L,1,None,325,
2149,N.U.M Vinnel,00RuZpSfZBPNz8CjrwjQ3o,0,None,178,https://i.scdn.co/image/ab6761610000e5eb5a7800824cb2e871252061eb
2150,Bali Shah,60cOSEzpc4abPMQKXKJEM4,0,None,3,
2151,Chawo,0KCqZaZJ6Q7VNydr0Wcplb,2,None,170,https://i.scdn.co/image/ab6761610000e5ebef83814d36360114042382fa
2152,Trendi,17p0Ph64b8SazzLDyaoVNX,0,None,123,https://i.scdn.co/image/ab6761610000e5ebefc88f7f1bcba1fe0d1d2e6b
2153,Coop the Emcee,3KlONCaSEXMUueoGEJeVLP,0,None,47,https://i.scdn.co/image/ab67616d0000b2737366773d433ef70a244f896d
2154,Hot Money,2BUtsr8dD8XijE80jCdYYr,0,None,230,https://i.scdn.co/image/ab6761610000e5eb32548674fcbf3ca357e215ea
2155,Miss MieMie,7mx7PVkrt3omNtc9xjuyHJ,0,None,19,https://i.scdn.co/image/ab6761610000e5eb0f26b39b703bc0ecad1e19fb
2156,K7NG,7oIksUELWl7fAs2ua7iQcq,0,None,4,
2157,Never Of Low Down,3X2L9YdKbCPxW3eeVvh8MS,0,None,269,
2158,H I R T E T T Y,7zkLd96YIKSv8Z1sdq26Qc,0,None,23,https://i.scdn.co/image/ab6761610000e5ebfa6ed3b4ee5530b7b38428e9
2159,Lil Quilla,3WVjPShEdghzYFYEbc7s9l,0,None,20,https://i.scdn.co/image/ab6761610000e5eb7071f9867fa26f0f22e37e52
2160,JBlaq,3r7xU0DNvPZxRgtCPKxqh8,0,None,62,https://i.scdn.co/image/ab6761610000e5eb2905227204c2441ce4ef4196
2161,ThatboyLRT,0j9WH2gk5WmhaneAJi8AIz,0,None,20,https://i.scdn.co/image/ab6761610000e5eb067fb350e143e6cf78db8ecd
2162,Overproof Pete,1aWzV02BJLeXiWq2UiTLGP,1,None,211,https://i.scdn.co/image/ab6761610000e5eb504c1726c0a45e7b476ed3c6
2163,Gaz Hazard,2QRxvnFCoRXMwQbB7rgbiv,0,None,309,
2164,Joker The BailBondsMan,5fkuL6HP4EmxqHUiGQPADf,0,None,212,https://i.scdn.co/image/ab6761610000e5eb058508b2eae4a739e968e513
2165,Xander,2QJi595BtboXXuUk3xwpDs,0,None,25,https://i.scdn.co/image/ab6761610000e5ebfa122a5021276e344566f172
2166,Patrik,2IcvLqeOHf5l0HWh9UBzGG,0,None,1178,https://i.scdn.co/image/ab6761610000e5eb418dd6a23466be315c81f393
2167,Recyclone,18rsrGHMoD6GU7MBXWYqpZ,0,None,128,https://i.scdn.co/image/ab67616d0000b2734ea1ca49e41442147ab36254
2168,Free Wize Men,1e0tqQ7fA1U2XcVMhCxvCM,0,None,430,https://i.scdn.co/image/ab6761610000e5eb220f7d59f94cab8f983931fa
2169,Tiyep,3d6dCszQGlBh4xrlZelqv3,0,None,456,https://i.scdn.co/image/ab67616d0000b2733a9debcb14262f4412b69501
2170,Neblinna MC,0d7rFq26KFPAJbHfVExPJv,0,None,2344,
2171,Téwal askane bi,0FOYyID5ybmQO1ft7Phcee,0,None,0,
2172,Bigg Faa,0Og34nVvUYR7tFoLypRLZv,0,None,424,https://i.scdn.co/image/ab67616d0000b2732fa8bf6c0065d568c9eb8044
2173,Rob Kelly & Memphis Bleek,65drEgVYoWrGpLcus4viq6,0,None,4,https://i.scdn.co/image/ab67616d0000b273c9244b7ffaf57f0e89e24ed5
2174,Moezart,47xTxPp4rVrHRPGinrNCMO,0,None,129,https://i.scdn.co/image/ab6761610000e5ebb94f87711fb7c8c5f0ea94f1
2175,YemZii,0B0xVeD0AkiBxB57bs83rb,0,None,431,https://i.scdn.co/image/ab6761610000e5eb92debe44fc8e6e028445b54d
2176,Shiddoh Brown,11BfFi6d6RwNj0rk3R8rbn,0,None,7,https://i.scdn.co/image/ab67616d0000b273eb9abeeed655a4eecfdd685b
2177,Ezizhan,1pclF1C71bjvNoRFyJggNm,0,None,2,https://i.scdn.co/image/ab6761610000e5ebe9554e245a2b6672d6b7350c
2178,PRINZEED,5f1KwyU7wg4GlaFtIND561,0,None,14,https://i.scdn.co/image/ab67616d0000b2732ce443595b57fd07588a9935
2179,G KickDoor,2k7vBcCUOtiYIoVC3PIoR9,2,mexican hip hop,528,https://i.scdn.co/image/ab6761610000e5eb6b0a3b4ee7d49d57d5b9371e
2180,BigMoney Markie,35cmOJyZLX6Fbz1ygFQP9t,0,None,92,https://i.scdn.co/image/ab6761610000e5ebeca3ad9db528d925069e13f7
2181,Rommish,3Oa7EzZ6aQkrBrrHFVs5Dj,0,None,29,https://i.scdn.co/image/ab6761610000e5eb2cfd43de27e1ac7ff8c25d5a
2182,Diemention,1vcf4mfj1d8H71y3s8z8lQ,0,None,17,
2183,Kaylah Truth,4c3cYCyyNnx0XbZgU4DB5B,1,None,588,https://i.scdn.co/image/ab6761610000e5eb03b3b90637f865fa386165bf
2184,DubYou,1gk6q82L67qOTg2tib80dB,0,None,164,https://i.scdn.co/image/ab6761610000e5eb042b62f9a4c14837f0275350
2185,Aalochak,7lzY54eH1blOgeBUp1srhu,0,None,179,https://i.scdn.co/image/ab6761610000e5eb1fc9f452139ef2c07782bbde
2186,Jayeness,06jVS40A4HUDPuPmYjo9gz,0,None,160,https://i.scdn.co/image/ab67616d0000b27377b90f834f9f8b0a313a08c6
2187,Daliso,0hIs2TSvlX1AfNdKCcCTsD,0,None,22,
2188,Rufus Mufasa,78aFkinU8Zm5yoQAe61fKr,0,None,74,
2189,Llehna,103ogiEniBFvjAC4mQCPL3,0,None,78,https://i.scdn.co/image/ab6761610000e5eb3e3744fc911b70192227cef9
2190,218,1rlD3KJ1LSEQbaUD6e443z,0,None,239,https://i.scdn.co/image/ab6761610000e5eb34b13291fa18518dd80613a8
2191,Chris Capo,2CCjJ7SK94TihSOPiFz5fQ,0,None,11,https://i.scdn.co/image/ab67616d0000b27324faecae54ae1bedf4e23a59
2192,Fruta Boys,35vDNnMo9018AxajYMutxq,0,None,4,https://i.scdn.co/image/ab67616d0000b273280c8250611e5d6077cc249c
2193,V.E.T.O.,5nRLbm37OEzR8yMoH9Gojj,0,None,2673,
2194,Non Grata,2idcgplmrR8zk50pMmmVnk,0,drum and bass,151,https://i.scdn.co/image/ab67616d0000b273edb963a99bb9dd5a1b134a6b
2195,Natasha Muz,6KX21CF3jjGRe5O8LK3KHN,0,None,1,
2196,Numbers Not Names,3WnQy0t9wZVdchvDRNdkAs,0,"experimental hip hop, dark ambient",79,https://i.scdn.co/image/ab67616d0000b2737dc3dec02d2296a12ccf2393
2197,BigFiftyRound,5lHnpSBBeeJGJ7fvatk4os,0,None,940,
2198,Opositivo,2WFSVy9J1lWSUB7CaO7bWJ,0,None,79,https://i.scdn.co/image/ab67616d0000b273e2ead97c0f936a26c8c12783
2199,Scout,3PcWRQnD3V6wzcHfODKmQ0,0,None,10542,https://i.scdn.co/image/ab6761610000e5eb2c3b7c0bf888232b51c13a6e
2200,Ceo,7crVN1JUV26Zw2EttVmeQX,0,None,102,https://i.scdn.co/image/ab6761610000e5eb7a455dbe757d5c5b3f23feeb
2201,Fraa 220,2kIQmQ3zC7cTFJg47sAJvD,0,None,6,https://i.scdn.co/image/ab67616d0000b273b2d951baaa3bfdab77467d70
2202,Harsh Sandhu,2VNI6A4tkKc8cSMljhrZxj,0,None,71901,https://i.scdn.co/image/ab6761610000e5eb64ad8a4d0e1ef8d040e8eb32
2203,Ace Man,7D7cxtAJkeyPZhsRDIplS3,0,None,79,https://i.scdn.co/image/ab67616d0000b273faa4c7ce38753ed55bac4830
2204,Lies Jo,4Oklx9bwQi41eoPGgOyFNy,0,None,31,
2205,Kacie Hoffman,3krBWpyjGKk01KN3Xnh8jf,0,None,120,https://i.scdn.co/image/ab67616d0000b273f15d434926ee0b671172e7e8
2206,Rich Da Factor,4Zc05bUSTQ8kXxHW3B2abP,0,None,4231,
2207,Akhlou Brick Paradise,2bG0IO0DB8CCCDWU8HguKW,0,None,1042,
2208,Rusosky,7nC1WvHsjhzXMnoBEMNP6E,0,None,61,https://i.scdn.co/image/ab6761610000e5eb7d7f5957ee5bf96893d60438
2209,Datway,5mGarnCmAlZ9yo40Sohsrf,0,None,540,https://i.scdn.co/image/ab6761610000e5eb26e36fd647359f2034632abd
2210,K-Sno,3NMaq174PnOKHOpSnephKE,0,None,140,https://i.scdn.co/image/ab6761610000e5ebdf2b488169035519438d38d7
2211,CLE Gbaby,76Td2Hy6dqbN25qudg5Lbb,0,None,1134,https://i.scdn.co/image/ab6761610000e5eb9f71ca2bea78fffa05be2816
2212,J.Flow,3mTZv9mk38UG6v5QqwT48M,0,None,19,https://i.scdn.co/image/ab6761610000e5eb9152010a3644fa6eb67f986c
2213,Ignor3d,4wf81iZIdboKYXIopugj0m,0,None,281,
2214,Ricky Password,1goXweW3Jj7cJYWYo0Jwm8,0,None,24,https://i.scdn.co/image/ab67616d0000b273af431ba0af6bfde2838e776f
2215,Stef Smith,5git7NvxMZaU8MwQ9yIPRf,0,None,201,
2216,Jimi Figga,2rXHSCTran6hUjXZuF3SFS,0,None,57,https://i.scdn.co/image/ab6761610000e5eb7c3ca2563697ff5ea5c64dc6
2217,Pesta Rap,07mN9rmKNbRh3J6iiUVv1H,0,None,1846,https://i.scdn.co/image/ab67616d0000b273afa8ec9772e98491029bf7a0
2218,Joeelg,0eVM5FXXNkMg8nzCQZ0APi,0,None,253,https://i.scdn.co/image/ab6761610000e5eb69fba14dc2d41def69bbead7
2219,FLAK3,5aRlrgDWpmycV1ifwiZ5kP,0,None,16,https://i.scdn.co/image/ab6761610000e5eb95c32bcd0945b9f584f820e3
2220,Cain Marko,1w4cIVHkozeM2c84RbGCjw,0,None,118,https://i.scdn.co/image/ab6761610000e5ebbf70bb2aab7888d12799c409
2221,Khal Anderson,48JfozjD6WtR9R9qPDm9yo,0,None,49,https://i.scdn.co/image/ab6761610000e5eb3a3a76ce815bbc7a0d5a9546
2222,Tehn,3Yv2jUht7sIOlyMXvAzLWh,1,None,262,https://i.scdn.co/image/ab67616d0000b2738ca367ab52e41144c83e7714
2223,DJ Hanway,1uUpXtdYwpXQmr2EZdTSOc,0,None,114,
2224,Hustlamade Bugzy,7nzRFbqXwdtF4nh5HpHVof,0,None,1,
2225,lit dayshee,5md8iGzR7QA3t0DiSPOTgq,0,None,13,https://i.scdn.co/image/ab6761610000e5ebc3ca3d10d71968fb946e81b7
2226,Dutcho Sav,0gTPgDBb2LK4QD7Xb1KKtp,0,None,5,https://i.scdn.co/image/ab6761610000e5eb992f64c94a00f0972128f495
2227,Genod Droog,35n8IhHhRi3oJ9awRNtfbH,1,None,315,https://i.scdn.co/image/ab67616d0000b273be996fa2f7a9a9d8f4a4019d
2228,Marcques,4JSqb8KIIM5tAn0d8HBvqB,0,None,23,
2229,Electro Morocco,6gl8A7e9bMFmZuOXGTA87S,0,None,64,https://i.scdn.co/image/ab67616d0000b273d10acb56e4a3c8f870b3d9ac
2230,weighn beats,2W2WQGDPW7hcxUjUNq9834,0,None,1,https://i.scdn.co/image/ab67616d0000b2731628f89e0b5a7dc6e7ee2720
2231,10am,2XUDPW0PAHMfwhbo6zomnD,0,None,48,https://i.scdn.co/image/ab6761610000e5ebfd37c2e777d762c49fec5ebe
2232,Marratedr,4cVw4qedc0fkw8riFgUsNQ,0,None,7,https://i.scdn.co/image/ab6761610000e5ebf02b6272aaf15ba15a934833
2233,Kristian Kane,09yFHwAT8ya8lXMvqN5PgM,0,None,20,
2234,Marvelous Stefan,53LjbbhyLAwixJ3NI1TF0f,0,None,57,https://i.scdn.co/image/ab6761610000e5ebe3dd7b34e3ac203c384a7cec
2235,Octavius,7mzXf9dXB1AxyHFJmPQf3A,0,"cold wave, witch house, darkwave",338,https://i.scdn.co/image/ab6761610000e5eb8909ba71f24bdd955ba240b3
2236,King Ravishing Ricardo,0kNsBxS71bEmGi8UOpnh7A,0,None,8,https://i.scdn.co/image/ab6761610000e5ebb462effaa87a2a95a5c2a56c
2237,Epagumen,764yAT6P37PsciCuiXRYN6,0,None,1,https://i.scdn.co/image/ab67616d0000b273f7a72b625e411eeb64b37a93
2238,Apollo Poetry,46hhJeqJrOC2qny86npQ75,0,None,208,https://i.scdn.co/image/ab6761610000e5ebe5463bd28c22a4a5ff60db77
2239,Third Dagree,6CXWMZYnEwju3dxHMgROJq,0,None,31,
2240,Poisonous Poets,7oQUJhJdVYfGedV8iQE3tW,0,None,265,
2241,Daveed Lucid,1DGftwW6AKLp6qtgLTgo6Y,0,None,37,https://i.scdn.co/image/ab6761610000e5eb8ff86241872768b98b1da622
2242,Daredevilz,1Jc5F3OOjhyG980KNU8P75,0,None,469,
2243,YZH,4slAdkhHTUQGOmW0tLjPHF,0,None,7,https://i.scdn.co/image/ab67616d0000b273b35e7f3312358fcaddfb099c
2244,IFEELLIKEAMOVIE,2rXAO35B3Kf7vvSgzNtzNu,0,None,309,https://i.scdn.co/image/ab6761610000e5ebb00d1a1c210220558dae36b1
2245,PFZ,5t1wmxObTk5oRzp7Ujq7Oe,0,None,16,https://i.scdn.co/image/ab6761610000e5eb6e00d7994bd049497568b45a
2246,Dequacy,1g05KGBdgOEhHmej0aU2YR,0,None,85,https://i.scdn.co/image/ab6761610000e5eb461f13fdb8d68bb2f63097c1
2247,Анна Хмара,6LBODbbTFCPgGm9PlkHsed,0,None,0,
2248,P.T. Burnem,2Q525zH5Rx5zjyIIGfwq6e,0,None,89,https://i.scdn.co/image/ab67616d0000b273b53de151f7d254bcc07fb077
2249,Jeza da Pedra,3KdQCcpvEY8tdcLpJnSWeh,4,nova mpb,1008,https://i.scdn.co/image/ab6761610000e5eb78dbb63b2c5d65599ae675cc
2250,Expert Boyz,5F2ksa27uuwKMzdT7WYrDA,0,None,69,https://i.scdn.co/image/ab6761610000e5ebc00d57e1731bbcd6c9c6ae49
2251,Jason Mychel,6fekI3mhb8pcLgMzHLk69I,0,None,158,https://i.scdn.co/image/ab6761610000e5eb10bda27a6f87cb4c88beb078
2252,Nancy Nanz,31DEVfHv5vMpaDbaJD3imj,0,None,1,
2253,Playbwoi The Great,0zmDLnHzTxe98gasRS3i2z,0,None,20,
2254,Hadassah Queen O,5HzZYAYPPSKp35LMOvrIrH,0,None,528,https://i.scdn.co/image/ab6761610000e5ebfbbfa6dc0a16170077614349
2255,Django,6ciYfqK38veLHLIYYrpKJX,0,None,320,https://i.scdn.co/image/ab67616d0000b2738e5f92bc1b34b74109d4b933
2256,GG Rondo,395FVyMC5jC4rPMgAHO2Ty,1,None,1045,
2257,DJ Tikari,6Dp7YHTaRaefsdgFBjDXal,0,None,3,https://i.scdn.co/image/ab6761610000e5eb9dca6799d186983b75a5ac80
2258,Ty Law,7e4UT0DUapE5MJX9a2O8Qj,0,None,3935,
2259,Blackfangz,2ji3kWwhB01RtCYdvyxcuq,0,None,62,https://i.scdn.co/image/ab6761610000e5eb7275826494429c0b492682f1
2260,Topzle,52cF81j4sQ4zLptkSRZ3sq,0,None,30,
2261,OldH3ad,0zs3O33QE3XzQnr7Y8Tkm6,0,None,13,https://i.scdn.co/image/ab6761610000e5eb54cdaf878251ce48ca8bf3ec
2262,TÖNEZ,28V95UcrXiSD23h5rBxTJ6,0,None,50,https://i.scdn.co/image/ab6761610000e5eb9dddbc2d0d32ffa168f16654
2263,The Original Squad,137eKryg6CVtOmSIl37J5Q,0,None,6,https://i.scdn.co/image/ab67616d0000b273ba13c5292627ef34dc9ce1cb
2264,Adrian Tate,3XMudwYW333UCGBGWeM5vu,1,None,269,https://i.scdn.co/image/ab6761610000e5eb1f82a0067a7e4dccb561e2b4
2265,Choubkhat,1Y3Rk25NaGSk3wH5VOvQmm,0,None,6,https://i.scdn.co/image/ab67616d0000b273077ef9dc798f2bddcb489b61
2266,Munetsi,0iAtylSo2vk6vntv4ghRTV,0,None,22,
2267,Birdapress,2JRFU4HOGGSAy7epzidbRe,0,underground hip hop,185,https://i.scdn.co/image/ab67616d0000b273327bccc8231a1c0a4cb2f058
2268,Bay Dilla & Josh Boots,27RiL3LiUQOyBm1CQsKrYp,0,None,5,
2269,Айболит,3hIMAa5KR1hdcujLmFBA7E,0,None,90,
2270,Maajei Vu,1usnQmko7dp29qLU6yAIqw,0,None,645,https://i.scdn.co/image/ab6761610000e5eb1af8eb29f354cd44a0cb3690
2271,Vannex Vannex,1L0VBlmlPOKAt3uzH3Xvkg,0,None,1452,
2272,Noob Geezy,2R2WmCch0jww03NL3IAN85,0,None,49,https://i.scdn.co/image/ab6761610000e5eb737f15263bbb44cf184f8a2b
2273,Lina,2BRzs9fJbFjFS3V2ew27Oj,0,None,32,https://i.scdn.co/image/ab67616d0000b27326613262183fc682acb1c6f1
2274,Hospice Crew Presents,6L8nSF88XuHBcJZm54V7p1,1,None,274,https://i.scdn.co/image/ab67616d0000b273ea4bbdb7143e8e6ed103d3ab
2275,Dboi Da Dome,5lmhrWYUTf9iZ7gHGB6GFZ,0,None,52,
2276,Bayle Rhyme,6qKI0jrt9QLue9by0aoVwL,0,None,12,https://i.scdn.co/image/ab6761610000e5eb2d72e66e02e1af22158927e1
2277,Nestor Wynrush,56bXLZxwT3TPR44yZ3te8m,1,None,121,https://i.scdn.co/image/ab67616d0000b273cd1054438442e2bfd7b8d5eb
2278,Amir Khalvat,0zm85SvNgqi3NoEMIp9hfg,0,None,920,
2279,Writers' Block,1ncaqOPVEs8gn52MrnvHc2,0,None,188,https://i.scdn.co/image/ab6761610000e5ebf653deb8361fb06a161dede7
2280,Güecha,0xCZIUGbWjDr8JqG7acVn0,0,None,24,
2281,Juanito Flow,6ZrjozuiDmHxWUmu4FPs8s,0,None,137,
2282,"Rezan , Avin",6XARYHPEMTSWIvDozD5eRD,0,None,23,
2283,Ty-Mazin',5CvPX7WmtrgX7wxaSc8w33,0,None,56,https://i.scdn.co/image/ab6761610000e5eb53e05c38f68bb0161af5cc75
2284,Ike Dola,1I6mQGnTA3QgXKhNK6WuIG,0,None,3,
2285,Athume,655Z4Ast9vYvJ91Dwiy6cI,4,None,124,https://i.scdn.co/image/ab67616d0000b273b3aacba28783b2561b4c5fc9
2286,Stvtic,6MujcUqaYkQD2aTAESGUVl,0,None,97,https://i.scdn.co/image/ab6761610000e5eb182337119c2a46396d60b44c
2287,Young Roe Escobar,0u7NQfoSwAOc7VLZL9iZqC,0,None,10,https://i.scdn.co/image/ab67616d0000b273243d0a41d67a027d5c6982e2
2288,44 Baby,21rcpHJTGU77wRWPWMNCPj,0,None,366,https://i.scdn.co/image/ab6761610000e5eb1bf23fbc82af55aa91272f58
2289,Dr. Dasu,0uZccIRTbk5YC5jvMxwds0,0,None,38,
2290,C.U.R.R.E.N.T,6iRNDNmTaWZisfAEePoSTg,4,None,218,https://i.scdn.co/image/ab67616d0000b273d298baf6cccdec00da9b513e
2291,SpencDaYoungin,6VsboJIDzlzqYkwpYzH6IG,0,None,1,https://i.scdn.co/image/ab67616d0000b2735e7d4bd51d620d816ca88409
2292,$outh$ide Hippie,1PJslNepOGlJvNbIWtS99V,0,None,29,https://i.scdn.co/image/ab6761610000e5ebda625da172f0b6dbde847645
2293,Vyrgo,4AYE8TQOtHY6Os01tN4lS6,1,None,52,https://i.scdn.co/image/ab67616d0000b273c885498143a0f83f4657089c
2294,SEV',10OQSH62IEzqMdHRQcUgKt,0,None,390,https://i.scdn.co/image/ab6761610000e5ebb224d3eaeab5b75bb16581f1
2295,SPRINGI,7qJBfXKc8ajgAaRcD0ejJT,0,None,2,https://i.scdn.co/image/ab6761610000e5eb85f89ef3292d9a6e05799a9e
2296,Cody The Catch,3rwP2ZHgPKmxqITy6OcpRo,0,None,283,https://i.scdn.co/image/ab6761610000e5eb41ffbaa256db1bd7a28e553f
2297,Yaz thx hommie,3kZOPbPCuEXOqLs5oWTkZh,0,None,124,https://i.scdn.co/image/ab6761610000e5eb900bcf55bab2015249424846
2298,bant,6Ugy2S47FcU5H7ASVRMCuv,0,None,0,https://i.scdn.co/image/ab67616d0000b27392177424a6ecbfc4ff66f94e
2299,Jazz_$Ung,1WwsgAA0wpRafYIBpvbHAY,0,None,2,
2300,Jezzy,18dB2cqRztzaNCQvlOaoES,0,None,40,https://i.scdn.co/image/ab6761610000e5ebb18e8cbb9ca4c058e0848ab5
2301,Toomuchsauce,2c6lqIdgZa0DCBOwSgO9uw,0,None,184,https://i.scdn.co/image/ab6761610000e5eb5250c1f9644a1870a275bd8e
2302,M-Trill,5sE8GOkV8dD2wcWlnoBQHW,0,None,0,
2303,Nameless_the_bully,3aFfHCNIUvmA31xXrLyJ00,0,None,192,https://i.scdn.co/image/ab6761610000e5eb0343b8779e32549cb52d7f5e
2304,Kalo De 78,75WOrbTxyTu4UPxSo91WRd,0,None,101,https://i.scdn.co/image/ab67616d0000b273b41847b27a73fefcd77d2908
2305,BARITONE,2EtsUlu8WRGaZ0COkFVW7M,0,None,9,https://i.scdn.co/image/ab67616d0000b2735006222e9cf77022de4d62f0
2306,Squishy Stone,3rSfCaV1FlS4Vphs83Rpwk,1,None,4,
2307,Izz508,4HHx8x1PkDcyMs3LOlBqcF,0,None,9,https://i.scdn.co/image/ab6761610000e5eb51a86343cc9cdc14f2c39197
2308,P Dirt,09ywiPbPCsvCuBsMTOyzZ7,0,None,5,
2309,YvngYanna,2vDJevPQNIg2170mZbZxGB,0,None,36,https://i.scdn.co/image/ab6761610000e5ebb502ee83c2e0509e8b9e4301
2310,Gregory Weekes,5Mk8aQQU3UzuXpFijK5svG,0,None,17,https://i.scdn.co/image/ab6761610000e5eb7f2495f9791c060a147840cc
2311,Dos Boy,6anT9yeMp4Jaa2L31UdewH,0,None,265,https://i.scdn.co/image/ab6761610000e5eb82b2484a37af3a67aca61437
2312,Retreaux,3HT73YAQ15m3ucQmMHu8sQ,0,None,138,https://i.scdn.co/image/ab67616d0000b273fe22a5071d14c2071281d208
2313,Roddy Bailey,5mp0ZPfe8SmsOM1pV6RZYg,0,alternative hip hop,87,https://i.scdn.co/image/ab67616d0000b273dc6b758dcd7542d0cca13f98
2314,Immortal Music,28S8XyqtHCxm2fAAfDBsJf,0,None,8,https://i.scdn.co/image/ab6761610000e5ebea203439a9c011d475cba20b
2315,145 Society,6fEs5ytLmvzyNyjYYoDAmv,0,None,112,https://i.scdn.co/image/ab6761610000e5eb26f048c4a2c1bfdbe33341bd
2316,CEO Lul Jay,2e4Aj7cuDF4MY1XAGknHL1,0,None,287,https://i.scdn.co/image/ab6761610000e5ebe5baa29d6ced0cb1be4a2202
2317,Ru Spits,5SckxD6PsNfNjjbsXgZEwK,0,None,209,
